address,name,sizeBytes
10001000,FUN_10001000,18
10001012,OnInit,2035
10001805,ProcessScenary,11193
100043be,FUN_100043be,217
10004497,entry,157
10004534,__amsg_exit,48
10004567,FUN_10004567,45
10004594,__exit,17
100045a5,FUN_100045a5,15
100045b4,FUN_100045b4,163
10004659,FUN_10004659,9
10004662,FUN_10004662,9
1000466b,FUN_1000466b,26
10004685,FUN_10004685,84
100046d9,FUN_100046d9,30
100046f7,FUN_100046f7,19
1000470a,FUN_1000470a,160
100047aa,FUN_100047aa,444
10004966,FUN_10004966,84
100049ba,FUN_100049ba,185
10004a73,FUN_10004a73,153
10004b0c,FUN_10004b0c,436
10004cc0,FUN_10004cc0,306
10004df2,FUN_10004df2,60
10004e2e,FUN_10004e2e,117
10004ea3,FUN_10004ea3,57
10004edc,FUN_10004edc,339
1000502f,FUN_1000502f,41
10005058,FUN_10005058,108
100050c4,FUN_100050c4,97
10005125,FUN_10005125,21
1000513a,FUN_1000513a,141
100051c7,FUN_100051c7,72
1000520f,_malloc,18
10005221,__nh_malloc,44
1000524d,FUN_1000524d,78
100052a0,FUN_100052a0,7
100052b0,FUN_100052b0,224
10005390,_strlen,123
1000540b,FUN_1000540b,429
100055b8,FUN_100055b8,74
10005602,FUN_10005602,51
10005635,FUN_10005635,41
1000565e,FUN_1000565e,389
100057e3,FUN_100057e3,28
10005800,FUN_10005800,664
10005b35,FUN_10005b35,62
10005b73,FUN_10005b73,43
10005b9e,FUN_10005b9e,811
10005ec9,FUN_10005ec9,777
100061d2,FUN_100061d2,177
10006283,FUN_10006283,251
1000637e,FUN_1000637e,137
10006410,_strncpy,254
10006510,_memset,88
10006568,FUN_10006568,27
10006583,FUN_10006583,511
100067a7,FUN_100067a7,43
100067d2,FUN_100067d2,318
10006920,FUN_10006920,664
10006c58,__global_unwind2,32
10006c9a,__local_unwind2,104
10006d2e,FUN_10006d2e,24
10006e0d,FUN_10006e0d,27
10006e30,FUN_10006e30,47
10006e60,RtlUnwind,6
