address,name,sizeBytes
10001005,thunk_FUN_10002fd0,5
1000100a,OnInit,5
1000100f,thunk_FUN_10001030,5
10001014,ProcessScenary,5
10001030,FUN_10001030,67
10001090,FUN_10001090,1054
100015c0,FUN_100015c0,5329
10002fd0,FUN_10002fd0,63
100030b0,__chkesp,56
100030f0,FUN_100030f0,313
10003230,entry,243
10003330,__amsg_exit,58
10003370,FUN_10003370,11
10003380,FUN_10003380,87
100033e0,__CrtSetReportFile,126
10003460,FUN_10003460,28
10003480,FUN_10003480,912
10003810,FUN_10003810,780
10003b20,FUN_10003b20,56
10003b60,FUN_10003b60,21
10003b80,__exit,21
10003ba0,FUN_10003ba0,19
10003bc0,FUN_10003bc0,19
10003be0,FUN_10003be0,227
10003cd0,FUN_10003cd0,15
10003ce0,FUN_10003ce0,15
10003cf0,__initterm,37
10003d20,FUN_10003d20,130
10003db0,FUN_10003db0,41
10003de0,FUN_10003de0,25
10003e00,FUN_10003e00,152
10003ea0,FUN_10003ea0,263
10003fb0,FUN_10003fb0,11
10003fc0,FUN_10003fc0,11
10003fd0,FUN_10003fd0,804
10004300,__ioterm,155
100043a0,FUN_100043a0,29
100043c0,FUN_100043c0,35
100043f0,FUN_100043f0,27
10004410,FUN_10004410,94
10004470,FUN_10004470,23
10004490,FUN_10004490,787
100047b0,FUN_100047b0,27
100047d0,__calloc_dbg,96
10004830,FUN_10004830,27
10004850,FUN_10004850,64
10004890,FUN_10004890,1297
10004db0,FUN_10004db0,27
10004dd0,FUN_10004dd0,64
10004e10,FUN_10004e10,19
10004e30,FUN_10004e30,19
10004e50,FUN_10004e50,41
10004e80,FUN_10004e80,1004
10005270,FUN_10005270,19
10005290,FUN_10005290,342
100053f0,FUN_100053f0,28
10005410,FUN_10005410,157
100054b0,FUN_100054b0,28
100054d0,FUN_100054d0,136
10005560,FUN_10005560,863
100058d0,FUN_100058d0,34
10005900,FUN_10005900,103
10005970,FID_conflict:AtlIsValidAddress,75
100059c0,FUN_100059c0,134
10005a50,FUN_10005a50,227
10005b40,FUN_10005b40,28
10005b60,FUN_10005b60,362
10005cd0,FUN_10005cd0,291
10005e00,FUN_10005e00,697
100060c0,FUN_100060c0,276
100061e0,FUN_100061e0,116
10006260,FUN_10006260,197
10006330,FUN_10006330,329
10006480,FUN_10006480,216
10006560,FUN_10006560,1060
10006990,FUN_10006990,537
10006bb0,FUN_10006bb0,77
10006c00,FUN_10006c00,156
10006ca0,__FF_MSGBANNER,73
10006cf0,FUN_10006cf0,447
10006eb0,__GET_RTERRMSG,80
10006f00,__itoa,66
10006f50,xtoa,194
10007020,__ltoa,63
10007060,__ultoa,30
10007080,__i64toa,72
100070d0,x64toa,242
100071d0,__ui64toa,31
100071f0,_strlen,123
10007270,FUN_10007270,249
10007370,FUN_10007370,7
10007380,FUN_10007380,224
10007460,FUN_10007460,243
10007560,FUN_10007560,47
10007590,FUN_10007590,507
100077c0,FUN_100077c0,146
10007860,FUN_10007860,522
10007aa0,FUN_10007aa0,91
10007b00,FUN_10007b00,13
10007b10,FUN_10007b10,13
10007b20,FUN_10007b20,187
10007be0,_strncpy,254
10007ce0,FUN_10007ce0,55
10007d20,FUN_10007d20,159
10007dc0,FUN_10007dc0,151
10007e60,FUN_10007e60,22
10007e80,FUN_10007e80,26
10007ea0,__XcptFilter,446
10008060,FUN_10008060,89
100080c0,_set_new_handler,48
100080f0,FUN_100080f0,10
10008100,__callnewh,45
10008130,_memset,88
10008190,FUN_10008190,23
100081b0,__nh_malloc_base,87
10008210,FUN_10008210,109
10008280,FUN_10008280,10
